"","Early.Adopter","Fearful","Careful","Stubborn","Influencer","Uninterested","Homo.Economicus","Cluster8"
"pattern_94981",16,16,10,12,24,18,18,14
"pattern_94982",12,10,16,12,12,12,6,12
"pattern_94983",11,15,15,13,17,17,11,17
"pattern_94984",16,12,8,8,22,16,16,14
"pattern_94985",13,9,9,9,17,13,9,11
"pattern_94986",16,8,2,6,26,18,12,12
"pattern_94987",15,7,7,9,23,13,11,11
"pattern_94988",13,17,17,17,13,13,17,15
"pattern_94989",20,12,8,10,22,16,16,16
"pattern_94990",14,16,10,12,20,22,18,18
"pattern_94991",16,18,22,20,10,16,18,20
"pattern_94992",12,12,16,14,12,10,8,10
"pattern_94994",9,11,15,13,15,11,9,7
"pattern_94995",9,11,17,13,7,7,7,11
"pattern_94996",18,12,6,10,26,20,16,14
"pattern_94998",10,14,20,16,8,10,12,12
"pattern_94999",12,14,20,16,12,6,16,12
"pattern_95000",14,8,10,10,16,12,10,12
"pattern_95001",5,13,17,13,11,7,7,7
"pattern_95002",20,16,12,14,24,16,18,18
"pattern_95003",16,14,12,12,20,14,16,18
"pattern_95004",12,16,20,18,12,14,12,12
"pattern_95005",12,12,18,14,10,4,12,12
"pattern_95009",16,12,10,10,18,14,12,12
"pattern_95010",13,17,23,19,7,9,17,13
"pattern_95011",18,12,6,10,22,20,18,14
"pattern_95013",16,12,6,10,22,18,16,12
"pattern_95014",16,12,8,10,24,16,14,14
"pattern_95015",18,10,8,8,22,14,12,14
"pattern_95017",14,12,6,10,20,18,12,14
"pattern_95018",9,13,19,15,13,5,13,9
"pattern_95019",12,8,10,8,16,8,10,8
"pattern_95020",10,4,8,4,18,14,6,8
"pattern_95021",13,13,17,13,13,11,13,15
"pattern_95022",14,12,12,14,18,16,10,14
"pattern_95023",13,17,15,15,13,17,15,15
"pattern_95024",7,13,19,15,11,7,9,9
"pattern_95025",14,18,20,18,10,14,16,16
"pattern_95026",13,13,19,17,13,9,11,13
"pattern_95027",16,14,8,12,26,24,14,16
"pattern_95028",12,8,14,10,14,12,8,14
"pattern_95029",10,16,20,16,10,14,14,14
"pattern_95031",10,8,12,8,12,6,8,8
"pattern_95032",18,16,16,16,16,16,18,18
"pattern_95034",17,11,9,9,21,17,13,17
"pattern_95035",14,10,8,8,16,14,12,12
"pattern_95037",11,15,19,17,11,9,13,13
"pattern_95038",16,14,10,12,22,20,18,18
"pattern_95039",13,13,13,13,15,15,11,15
"pattern_95040",13,17,19,17,13,17,17,17
"pattern_95041",14,8,8,8,18,14,10,10
"pattern_95042",12,8,14,12,14,8,10,8
"pattern_95043",14,14,14,14,20,20,12,16
"pattern_95044",10,14,20,16,14,8,12,14
"pattern_95045",12,12,16,14,12,10,10,8
"pattern_95046",12,10,12,10,14,10,12,8
"pattern_95047",10,12,16,14,12,8,10,12
"pattern_95048",18,12,8,8,20,18,14,16
"pattern_95049",16,10,6,10,24,18,16,12
"pattern_95050",14,16,14,14,16,16,18,16
"pattern_95051",12,12,18,14,10,8,12,12
"pattern_95052",12,6,10,8,14,12,8,8
"pattern_95053",20,16,10,12,26,20,20,18
"pattern_95054",13,5,11,9,13,7,5,9
"pattern_95055",12,8,8,6,16,10,10,8
"pattern_95056",16,12,8,12,22,20,12,14
"pattern_95058",10,10,14,12,14,8,8,10
"pattern_95059",18,18,18,18,12,16,20,18
"pattern_95060",18,14,8,12,22,22,16,18
"pattern_95061",15,15,19,17,11,15,15,17
"pattern_95062",18,12,6,8,18,16,14,14
"pattern_95063",10,12,16,12,12,10,12,12
"pattern_95064",12,12,12,12,18,16,12,18
"pattern_95065",14,16,18,16,12,14,10,16
"pattern_95066",14,8,8,10,20,12,6,10
"pattern_95067",11,9,13,9,15,9,9,9
"pattern_95068",10,10,14,12,12,10,10,6
"pattern_95069",20,14,12,14,24,20,12,20
"pattern_95070",12,10,14,14,12,8,8,10
"pattern_95071",18,10,8,10,24,18,12,18
"pattern_95072",16,10,10,12,16,14,10,12
"pattern_95073",13,9,9,9,15,15,11,11
"pattern_95074",13,13,17,15,11,13,13,13
"pattern_95075",17,15,11,13,15,15,15,17
"pattern_95076",12,14,12,12,14,14,10,12
"pattern_95077",10,8,10,8,14,10,10,8
"pattern_95078",16,18,20,18,14,14,14,18
"pattern_95079",12,8,12,12,20,12,10,12
"pattern_95080",16,12,12,12,16,14,10,14
"pattern_95081",20,14,10,14,22,20,16,16
"pattern_95082",12,6,6,6,20,16,8,8
"pattern_95083",18,14,12,14,20,18,14,16
"pattern_95084",15,15,15,15,15,17,15,15
"pattern_95085",18,16,12,12,22,20,18,18
"pattern_95086",10,12,10,8,18,12,14,10
"pattern_95087",12,14,10,10,20,18,14,12
"pattern_95088",14,8,12,10,16,12,8,14
"pattern_95089",18,12,10,12,26,18,12,16
"pattern_95090",11,13,19,15,9,9,13,11
"pattern_95091",14,10,16,14,14,10,10,12
"pattern_95092",16,10,10,10,20,10,12,12
"pattern_95093",10,14,18,16,10,10,12,10
"pattern_95094",16,12,10,12,22,18,14,16
"pattern_95095",20,10,6,10,26,18,14,14
"pattern_95096",14,8,12,10,14,12,10,10
"pattern_95098",20,12,10,10,18,12,12,18
"pattern_95099",13,11,7,9,21,17,13,13
"pattern_95100",18,12,12,12,22,16,14,16
"pattern_95101",12,12,16,12,12,10,12,14
"pattern_95102",14,8,14,10,16,10,8,12
"pattern_95103",12,10,16,12,10,10,8,12
"pattern_95105",11,17,21,17,13,9,17,13
"pattern_95106",18,10,8,10,20,18,12,16
"pattern_95107",12,14,18,14,12,12,14,14
"pattern_95108",18,18,12,14,26,24,18,20
"pattern_95109",14,16,14,14,12,12,16,12
"pattern_95110",10,16,20,16,12,6,16,12
"pattern_95111",11,13,13,11,15,15,13,15
"pattern_95112",9,9,15,11,11,9,9,7
"pattern_95113",18,16,12,14,20,18,20,22
"pattern_95114",14,14,16,14,20,16,12,20
"pattern_95115",14,8,8,8,20,16,8,10
"pattern_95116",11,17,23,19,9,9,15,13
"pattern_95117",12,10,12,10,14,12,10,10
"pattern_95118",15,19,21,19,13,11,17,17
"pattern_95120",16,14,12,12,20,18,16,18
"pattern_95121",18,8,10,10,18,12,8,14
"pattern_95122",18,10,6,10,20,18,10,12
"pattern_95123",14,10,10,10,18,14,14,16
"pattern_95124",18,16,10,14,24,20,16,14
"pattern_95125",14,12,18,16,12,12,6,12
"pattern_95127",13,9,13,11,15,9,9,7
"pattern_95128",16,12,8,10,18,18,16,14
"pattern_95129",18,18,14,16,24,22,18,18
"pattern_95130",14,12,14,12,20,16,14,16
"pattern_95131",14,6,8,6,16,14,8,10
"pattern_95132",15,11,11,9,15,11,9,13
"pattern_95133",12,14,18,16,8,10,14,12
"pattern_95134",22,14,10,12,24,18,14,20
"pattern_95135",12,14,16,16,20,16,12,16
"pattern_95136",10,6,10,8,14,10,8,6
"pattern_95137",8,8,14,12,14,8,10,8
"pattern_95138",20,12,10,12,22,20,14,16
"pattern_95139",8,10,12,8,14,12,12,8
"pattern_95141",12,12,16,14,12,8,12,12
"pattern_95142",9,7,11,7,17,7,11,7
"pattern_95143",13,11,9,9,19,13,13,11
"pattern_95144",18,16,12,12,22,18,16,16
"pattern_95145",9,5,9,5,17,11,7,7
"pattern_95146",14,6,6,6,18,12,10,8
"pattern_95147",6,16,22,18,12,10,12,12
"pattern_95148",14,10,6,6,22,18,14,12
"pattern_95149",12,12,14,12,14,12,12,8
"pattern_95150",16,20,14,16,18,16,16,16
"pattern_95152",18,10,6,8,20,14,14,14
"pattern_95154",18,12,8,12,24,20,14,16
"pattern_95155",16,8,10,10,18,10,10,12
"pattern_95156",11,7,13,11,13,9,5,9
"pattern_95157",12,10,8,8,20,16,14,10
"pattern_95158",11,13,17,15,11,5,13,11
"pattern_95159",20,12,6,10,26,20,16,16
"pattern_95160",22,12,8,10,26,20,16,16
"pattern_95161",16,14,14,12,20,20,14,18
"pattern_95162",16,16,14,14,20,18,16,20
"pattern_95163",19,19,21,19,11,15,19,21
"pattern_95164",14,20,22,20,8,16,16,20
"pattern_95165",14,14,10,10,24,18,14,16
"pattern_95166",6,14,18,14,8,10,10,8
"pattern_95167",13,13,19,15,11,7,13,13
"pattern_95168",12,6,8,6,16,10,10,8
"pattern_95170",8,8,8,4,18,12,10,6
"pattern_95171",18,20,22,22,14,16,16,20
"pattern_95173",20,16,10,14,22,20,16,18
"pattern_95174",15,9,9,7,17,15,11,15
"pattern_95175",15,9,15,13,13,7,9,13
"pattern_95177",10,8,14,10,12,6,12,10
"pattern_95178",16,10,10,8,20,14,8,16
"pattern_95179",7,13,19,15,9,9,9,11
"pattern_95180",18,14,8,12,24,20,14,14
"pattern_95181",10,12,16,14,10,6,12,12
"pattern_95182",15,13,11,15,15,17,15,13
"pattern_95183",12,6,10,10,16,12,4,8
"pattern_95184",7,11,17,13,11,7,9,13
"pattern_95186",16,8,2,6,22,18,12,12
"pattern_95187",13,9,5,5,21,15,13,11
"pattern_95188",14,12,14,12,18,18,10,18
"pattern_95189",16,10,8,10,22,20,12,14
"pattern_95190",13,15,19,17,13,9,15,15
"pattern_95192",13,13,19,15,9,11,7,13
"pattern_95193",14,12,8,12,24,18,16,12
"pattern_95194",19,15,13,15,15,15,17,15
"pattern_95195",12,16,16,14,14,14,14,12
"pattern_95196",12,10,12,8,14,8,12,14
"pattern_95197",16,10,8,10,20,14,10,12
"pattern_95198",14,12,10,10,22,12,12,12
"pattern_95199",12,12,18,14,8,8,14,14
"pattern_95200",14,12,16,12,12,12,8,14
"pattern_95201",12,6,10,8,14,12,8,8
"pattern_95202",18,18,12,14,22,20,14,20
"pattern_95204",16,16,12,14,18,18,18,14
"pattern_95205",12,8,14,12,12,6,8,10
"pattern_95206",18,14,12,14,20,14,16,16
"pattern_95207",20,12,8,12,22,18,12,14
"pattern_95208",14,14,18,14,16,12,14,16
"pattern_95210",16,10,8,10,24,18,14,12
"pattern_95211",16,16,12,14,22,18,16,16
"pattern_95212",12,10,10,8,16,16,8,12
"pattern_95213",10,12,16,12,12,6,14,10
"pattern_95214",11,15,19,17,9,7,15,13
"pattern_95216",10,10,12,8,14,12,14,12
"pattern_95217",14,16,20,18,10,14,16,16
"pattern_95218",10,12,18,14,8,10,12,12
"pattern_95219",14,12,8,10,22,18,12,14
"pattern_95220",9,9,15,11,13,7,7,7
"pattern_95221",7,9,15,11,11,7,9,9
"pattern_95222",16,8,6,6,22,14,12,12
"pattern_95223",12,8,14,12,12,10,6,8
"pattern_95224",14,20,20,20,10,14,18,16
"pattern_95225",12,6,8,4,16,10,10,8
"pattern_95226",16,14,8,10,22,20,14,16
"pattern_95227",14,18,22,18,10,8,20,14
"pattern_95228",14,18,20,22,10,14,16,14
"pattern_95229",18,16,10,14,26,18,18,14
"pattern_95230",18,14,8,12,22,20,18,16
"pattern_95231",14,16,10,12,22,20,16,16
"pattern_95232",16,12,10,10,18,14,16,10
"pattern_95234",20,16,10,12,24,18,18,16
"pattern_95236",12,10,12,10,12,12,10,8
"pattern_95237",17,11,9,11,19,15,13,15
"pattern_95238",15,9,9,9,19,15,9,13
"pattern_95239",10,12,18,14,8,10,8,12
"pattern_95240",16,16,20,20,12,14,14,16
"pattern_95243",22,18,12,14,22,20,18,18
"pattern_95244",18,12,8,12,22,18,16,14
"pattern_95245",14,14,12,12,16,14,14,12
"pattern_95246",14,18,14,16,22,18,18,16
"pattern_95247",18,14,10,10,26,22,16,18
"pattern_95248",18,12,6,10,20,18,14,14
"pattern_95249",14,14,12,10,22,20,14,16
"pattern_95252",22,12,10,12,22,18,14,16
"pattern_95254",18,10,8,10,18,14,14,12
"pattern_95255",12,14,10,12,20,16,16,14
"pattern_95256",15,11,11,13,17,13,11,13
"pattern_95257",20,14,8,12,26,18,20,14
"pattern_95258",13,13,19,15,9,9,11,15
"pattern_95259",16,16,10,14,26,20,16,14
"pattern_95260",18,14,8,12,26,20,14,14
"pattern_95261",14,14,12,14,22,16,12,18
"pattern_95262",14,10,6,10,24,22,12,14
"pattern_95263",18,16,10,12,22,18,16,16
"pattern_95264",18,10,6,8,20,16,14,16
"pattern_95266",11,7,11,9,17,11,9,5
"pattern_95267",16,8,10,10,18,14,6,10
"pattern_95269",13,9,15,11,15,11,9,15
"pattern_95270",16,14,8,10,20,20,12,16
"pattern_95271",9,7,11,7,13,7,7,5
"pattern_95272",14,8,10,8,14,8,8,12
"pattern_95273",14,10,12,10,18,10,8,12
"pattern_95274",18,10,8,12,22,14,14,12
"pattern_95275",7,13,17,13,11,9,9,9
"pattern_95276",12,16,22,18,8,10,16,14
"pattern_95277",12,14,20,16,8,10,12,12
"pattern_95278",16,14,14,14,16,16,14,16
"pattern_95279",16,12,8,12,22,18,14,14
"pattern_95280",15,11,11,9,17,13,7,13
"pattern_95281",18,10,10,12,22,16,10,16
"pattern_95282",14,10,6,6,20,16,14,14
"pattern_95283",20,12,10,10,22,20,18,18
"pattern_95284",16,16,14,16,18,18,18,12
"pattern_95286",14,18,20,18,12,10,18,16
"pattern_95287",14,14,10,12,24,16,14,12
"pattern_95288",14,10,6,8,20,16,10,8
"pattern_95289",16,12,8,10,26,18,16,14
"pattern_95290",18,12,8,10,24,16,18,16
"pattern_95291",15,17,19,17,15,13,17,19
"pattern_95292",9,15,17,15,11,7,13,11
"pattern_95293",14,12,14,14,18,14,14,14
"pattern_95294",12,16,20,16,10,12,16,10
"pattern_95295",18,10,6,8,22,20,12,16
"pattern_95296",16,10,10,12,22,16,10,16
"pattern_95297",15,21,19,19,17,15,19,19
"pattern_95299",18,14,10,12,20,18,18,18
"pattern_95300",10,12,18,16,10,8,8,8
"pattern_95301",12,12,14,12,14,16,12,12
"pattern_95302",14,18,22,20,8,10,14,14
"pattern_95304",18,16,10,12,24,18,20,16
"pattern_95305",13,7,9,9,17,13,7,11
"pattern_95306",9,13,19,15,11,9,9,13
"pattern_95307",18,14,10,12,22,18,14,16
"pattern_95308",11,9,7,7,17,13,11,7
"pattern_95309",18,18,20,20,18,16,16,18
"pattern_95310",14,12,16,14,16,10,12,16
"pattern_95311",16,16,12,12,22,18,16,14
"pattern_95312",12,8,14,10,12,8,6,8
"pattern_95313",14,14,10,14,20,18,16,12
"pattern_95314",14,16,14,14,22,18,16,14
"pattern_95315",12,6,8,6,18,12,10,8
"pattern_95316",11,9,15,13,13,13,11,9
"pattern_95317",16,12,6,10,24,22,14,16
"pattern_95318",18,14,8,12,26,18,16,14
"pattern_95319",18,12,6,10,24,20,16,14
"pattern_95320",16,10,8,8,24,14,16,14
"pattern_95321",17,15,15,15,13,13,17,15
"pattern_95323",16,16,12,14,20,20,12,18
"pattern_95324",12,8,14,10,12,4,10,12
"pattern_95326",16,16,10,12,22,22,18,16
"pattern_95327",8,6,8,6,18,12,8,6
"pattern_95328",14,14,16,14,14,10,12,12
"pattern_95329",16,14,12,14,22,16,12,20
"pattern_95330",20,18,12,14,24,20,22,18
"pattern_95332",16,14,12,12,20,18,16,16
"pattern_95333",11,17,21,17,11,15,15,13
"pattern_95334",18,16,10,12,24,18,18,18
"pattern_95335",9,15,17,13,13,11,13,9
"pattern_95336",16,16,16,16,12,16,14,18
"pattern_95337",13,9,13,9,15,9,7,11
"pattern_95338",15,11,9,11,17,15,9,13
"pattern_95339",14,14,12,12,20,16,16,16
"pattern_95340",12,14,10,10,22,16,12,14
"pattern_95341",18,12,6,10,26,22,18,16
"pattern_95342",17,11,11,11,17,13,9,13
"pattern_95343",16,14,12,12,22,20,12,18
"pattern_95344",14,12,8,8,22,20,14,14
"pattern_95345",19,11,9,9,21,15,13,17
"pattern_95346",16,14,10,12,22,18,12,14
"pattern_95348",13,13,17,15,11,13,11,13
"pattern_95349",15,11,11,13,19,15,11,13
"pattern_95350",12,12,18,14,12,4,10,12
"pattern_95351",10,18,22,18,10,12,14,12
"pattern_95352",16,14,12,14,22,20,14,16
"pattern_95353",18,8,2,6,26,18,14,14
"pattern_95354",5,11,15,11,11,11,11,7
"pattern_95355",11,11,9,9,17,15,9,11
"pattern_95356",16,16,12,12,18,18,16,14
"pattern_95357",15,11,7,7,21,17,11,11
"pattern_95358",12,12,10,12,16,16,8,10
"pattern_95359",14,12,8,10,20,16,16,18
"pattern_95360",16,6,10,8,18,12,6,12
"pattern_95361",14,12,8,8,20,16,16,14
"pattern_95362",14,12,8,8,22,20,12,16
"pattern_95364",18,12,8,10,22,18,14,16
"pattern_95365",18,16,10,14,22,22,14,18
"pattern_95366",13,15,19,17,9,9,13,15
"pattern_95367",14,12,10,10,18,18,12,14
"pattern_95368",18,10,10,12,18,16,8,14
"pattern_95369",15,7,9,9,17,15,9,11
"pattern_95370",16,10,16,12,14,8,10,14
"pattern_95371",18,14,8,10,24,18,18,14
"pattern_95372",16,12,12,14,18,12,10,10
"pattern_95373",14,14,12,12,24,16,14,12
"pattern_95374",15,9,15,11,13,9,11,17
"pattern_95375",12,10,16,14,12,10,8,10
"pattern_95376",20,16,14,16,16,16,20,16
"pattern_95377",16,14,10,12,20,18,18,14
"pattern_95379",13,9,13,13,17,13,9,11
"pattern_95381",14,12,12,10,18,14,10,12
"pattern_95382",16,12,8,10,22,16,12,14
"pattern_95383",14,12,10,10,20,16,12,18
"pattern_95385",12,8,8,4,18,12,10,10
"pattern_95386",16,10,8,10,22,12,12,12
"pattern_95387",20,16,10,12,24,20,16,18
"pattern_95388",16,18,18,18,16,18,14,18
"pattern_95389",12,10,14,12,14,6,12,10
"pattern_95390",18,16,14,14,24,16,18,18
"pattern_95391",19,11,7,11,21,17,9,15
"pattern_95394",18,12,6,10,24,20,14,12
"pattern_95395",14,14,14,14,16,14,12,10
"pattern_95396",16,14,10,12,22,18,14,18
"pattern_95397",18,14,14,14,16,16,12,16
"pattern_95399",18,14,12,14,26,16,16,16
"pattern_95400",14,10,12,10,16,12,12,14
"pattern_95402",16,8,8,8,18,16,12,10
"pattern_95403",6,8,12,10,16,10,8,4
"pattern_95404",18,18,12,16,26,20,18,14
"pattern_95405",16,14,10,14,24,14,16,12
"pattern_95406",20,12,8,12,24,18,14,16
"pattern_95407",18,16,12,16,24,18,18,16
"pattern_95408",20,16,12,14,26,18,20,18
"pattern_95409",17,13,11,13,21,19,13,15
"pattern_95410",16,14,10,12,26,18,16,16
"pattern_95411",16,12,8,8,20,16,16,14
"pattern_95412",15,11,13,11,17,15,9,13
"pattern_95413",14,16,14,12,22,16,16,18
"pattern_95414",17,11,9,11,21,19,15,13
"pattern_95415",12,10,16,12,12,8,8,14
"pattern_95417",15,9,9,9,23,13,11,13
"pattern_95418",18,14,8,10,22,20,18,18
"pattern_95419",10,18,22,20,6,12,14,14
"pattern_95420",13,9,15,13,17,11,9,11
"pattern_95421",9,9,13,9,13,7,11,9
"pattern_95422",10,12,18,14,8,10,12,10
"pattern_95423",18,14,8,10,24,18,16,16
"pattern_95425",9,9,15,11,15,7,9,9
"pattern_95426",14,10,14,10,16,12,8,12
"pattern_95427",20,14,8,10,24,20,20,18
"pattern_95428",20,14,10,12,20,22,18,16
"pattern_95429",14,16,18,16,12,18,10,18
"pattern_95430",12,14,20,16,10,8,12,12
"pattern_95431",12,10,8,8,18,14,10,12
"pattern_95433",21,19,15,17,15,17,19,17
"pattern_95434",8,10,16,12,10,6,8,10
"pattern_95435",12,4,6,4,18,14,6,8
"pattern_95436",14,14,12,12,20,18,12,16
"pattern_95437",8,8,14,10,14,8,4,6
"pattern_95438",16,14,14,16,18,16,12,14
"pattern_95439",14,10,6,8,20,18,14,14
"pattern_95440",16,16,20,18,12,14,16,18
"pattern_95441",12,18,22,20,8,14,16,14
"pattern_95442",14,12,16,14,14,10,8,14
"pattern_95443",14,14,20,16,10,10,14,16
"pattern_95444",13,7,11,11,15,11,5,9
"pattern_95445",14,12,14,12,16,16,12,14
"pattern_95447",14,12,10,8,18,14,16,10
"pattern_95448",14,12,18,14,12,8,8,10
"pattern_95449",12,10,10,10,16,16,12,14
"pattern_95450",16,10,6,10,24,16,14,12
"pattern_95451",16,12,8,10,22,18,14,16
"pattern_95452",14,10,4,6,22,18,12,12
"pattern_95453",16,14,8,10,22,18,18,16
"pattern_95454",16,8,10,10,16,10,10,12
"pattern_95455",17,11,9,11,17,15,13,15
"pattern_95456",17,13,15,13,15,15,11,15
"pattern_95457",16,12,8,12,22,18,14,14
"pattern_95458",10,12,12,12,16,20,10,14
"pattern_95459",10,14,12,14,18,12,12,10
"pattern_95460",10,12,16,14,8,8,8,8
"pattern_95461",15,17,17,17,13,11,19,15
"pattern_95462",8,10,16,14,12,10,10,10
"pattern_95463",14,10,6,10,20,20,14,14
"pattern_95464",16,18,12,14,20,20,16,18
"pattern_95465",18,12,10,14,24,18,14,16
"pattern_95466",20,12,10,10,22,16,14,16
"pattern_95467",15,11,9,11,23,17,11,13
"pattern_95468",16,8,8,8,22,14,10,14
"pattern_95469",18,12,8,10,22,20,14,16
"pattern_95470",16,14,10,12,22,20,14,18
"pattern_95471",16,10,6,8,24,14,14,10
"pattern_95472",14,10,6,8,20,16,8,10
"pattern_95473",18,12,8,10,18,14,14,12
"pattern_95474",16,14,12,14,22,16,12,14
"pattern_95475",10,6,8,4,16,12,10,8
"pattern_95476",9,13,15,13,11,7,11,5
"pattern_95478",16,14,12,14,20,22,12,18
"pattern_95479",12,8,12,10,12,8,6,8
"pattern_95480",16,16,12,14,22,20,16,14
"pattern_95481",13,9,7,7,19,13,13,13
"pattern_95482",18,16,10,14,22,20,16,14
"pattern_95483",13,11,17,13,9,11,9,11
"pattern_95485",16,12,10,12,16,16,14,14
"pattern_95486",18,12,10,12,22,18,12,18
"pattern_95487",10,8,12,8,16,10,10,8
"pattern_95490",16,14,12,12,18,14,12,12
"pattern_95491",20,12,10,12,22,16,14,16
"pattern_95492",10,10,12,8,14,10,10,8
"pattern_95493",15,9,9,9,17,15,11,13
"pattern_95494",20,12,8,12,24,20,18,16
"pattern_95495",18,10,6,10,26,20,14,14
"pattern_95496",16,14,10,12,20,20,16,16
"pattern_95497",16,10,8,10,20,20,12,12
"pattern_95498",17,9,7,7,21,15,11,15
"pattern_95499",7,7,11,9,15,13,9,7
"pattern_95500",14,12,6,8,20,16,12,12
"pattern_95501",13,5,7,7,17,13,7,9
"pattern_95502",14,16,18,16,8,8,12,14
"pattern_95503",14,12,12,12,20,16,14,14
"pattern_95504",17,13,9,11,21,19,17,15
"pattern_95505",11,9,15,11,13,9,7,9
"pattern_95506",18,12,8,12,24,18,12,16
"pattern_95507",14,14,14,16,20,16,12,14
"pattern_95508",18,14,10,12,24,20,20,16
"pattern_95509",16,12,8,10,20,16,14,12
"pattern_95510",12,12,14,14,14,12,10,8
"pattern_95511",8,14,20,16,12,8,12,12
"pattern_95512",20,12,8,8,26,20,16,18
"pattern_95513",16,12,10,12,18,18,14,14
"pattern_95514",14,14,10,12,24,18,12,16
"pattern_95515",14,16,16,14,12,16,16,12
"pattern_95516",17,11,11,11,17,17,13,15
"pattern_95517",18,8,6,8,20,16,14,12
"pattern_95518",18,14,14,14,22,18,12,16
"pattern_95519",18,14,8,10,20,18,18,16
"pattern_95520",12,16,18,16,10,10,18,14
"pattern_95521",10,8,12,8,12,10,6,10
"pattern_95522",17,11,9,11,21,11,13,13
"pattern_95523",16,18,14,14,24,18,20,16
"pattern_95524",12,12,18,14,12,10,10,14
"pattern_95525",16,16,14,14,18,16,16,18
"pattern_95526",12,12,12,12,14,16,10,14
"pattern_95527",10,12,18,14,12,4,14,10
"pattern_95528",16,10,8,8,20,16,12,14
"pattern_95529",12,12,10,12,16,12,12,6
"pattern_95531",10,10,10,6,16,12,12,8
"pattern_95532",18,14,10,10,22,18,18,16
"pattern_95534",16,14,10,12,26,18,16,18
"pattern_95535",12,10,16,14,10,10,8,12
"pattern_95536",16,10,8,10,24,16,12,16
"pattern_95537",18,14,8,12,24,20,16,14
"pattern_95538",17,17,19,19,15,17,17,19
"pattern_95539",10,12,18,14,12,12,8,10
"pattern_95540",10,10,12,10,12,12,8,8
"pattern_95541",16,12,8,10,24,18,12,10
"pattern_95542",7,13,19,15,7,5,9,7
"pattern_95543",13,9,11,7,15,7,11,13
"pattern_95544",14,14,10,10,16,16,14,12
"pattern_95545",16,12,8,8,24,16,14,16
"pattern_95546",9,9,13,9,15,9,9,9
"pattern_95547",21,17,13,15,17,19,17,19
"pattern_95548",16,16,12,16,22,16,20,16
"pattern_95549",10,12,18,14,12,6,8,8
"pattern_95550",18,12,6,10,22,18,16,12
"pattern_95551",18,14,10,12,22,20,16,14
"pattern_95552",13,11,7,9,21,17,15,13
"pattern_95553",14,14,12,12,16,16,12,16
"pattern_95554",10,12,16,12,10,8,10,8
"pattern_95555",10,8,12,8,18,14,10,8
"pattern_95556",18,16,14,16,24,18,18,18
"pattern_95557",16,14,8,12,26,18,18,14
"pattern_95558",14,14,16,14,12,14,16,14
"pattern_95559",15,17,23,19,9,9,17,17
"pattern_95560",18,16,14,16,22,16,16,20
"pattern_95561",16,8,8,8,20,16,10,14
"pattern_95562",12,12,14,12,14,10,10,12
"pattern_95563",16,10,12,12,14,6,12,14
"pattern_95564",16,14,10,12,20,16,18,16
"pattern_95565",10,12,18,16,10,8,8,8
"pattern_95566",20,18,12,14,24,18,16,16
"pattern_95567",16,14,10,12,22,18,14,14
"pattern_95570",14,12,8,10,22,20,12,12
"pattern_95572",13,9,5,7,19,15,11,9
"pattern_95573",13,13,9,9,19,15,13,13
"pattern_95574",18,10,6,8,22,16,16,14
"pattern_95575",11,13,19,15,7,7,9,11
"pattern_95576",12,10,12,10,14,10,8,10
"pattern_95577",16,12,8,10,20,18,14,16
"pattern_95578",18,10,6,8,20,16,12,12
"pattern_95580",5,11,15,11,9,9,7,7
"pattern_95581",9,7,11,9,17,13,9,7
"pattern_95582",12,8,12,10,16,10,8,10
"pattern_95583",8,12,18,14,12,4,12,8
"pattern_95584",18,14,12,12,22,16,14,16
"pattern_95585",11,11,17,13,13,9,9,13
"pattern_95586",20,12,10,12,22,16,12,14
"pattern_95587",13,9,15,11,13,5,7,9
"pattern_95588",10,18,22,18,10,10,16,14
"pattern_95589",16,10,8,10,24,16,14,12
"pattern_95590",14,12,8,10,20,18,12,12
"pattern_95591",14,20,22,20,10,14,18,16
"pattern_95592",9,15,21,17,11,13,9,15
"pattern_95593",18,10,8,10,22,18,10,14
"pattern_95594",19,17,17,19,15,15,17,19
"pattern_95595",10,12,16,14,10,6,8,8
"pattern_95596",11,15,21,17,5,11,11,15
"pattern_95597",18,12,10,10,22,16,14,18
"pattern_95598",12,6,10,6,16,10,10,12
"pattern_95600",18,14,10,12,22,20,14,18
"pattern_95601",16,14,10,12,24,20,18,14
"pattern_95602",14,10,12,10,16,14,8,12
"pattern_95603",14,12,14,14,10,10,10,8
"pattern_95604",16,14,10,10,24,24,16,20
"pattern_95605",10,10,14,12,12,8,8,8
"pattern_95606",22,14,10,12,20,18,14,20
"pattern_95608",9,11,13,11,13,11,7,7
"pattern_95609",10,14,16,14,18,18,12,12
"pattern_95610",8,12,18,14,12,10,12,10
"pattern_95611",17,13,13,13,15,15,11,15
"pattern_95612",10,10,10,8,16,12,10,8
"pattern_95613",18,16,10,12,24,18,18,16
"pattern_95614",14,16,20,16,12,10,20,14
"pattern_95615",7,7,13,9,13,9,7,9
"pattern_95616",14,12,10,10,20,18,16,14
"pattern_95617",13,11,11,11,15,13,9,9
"pattern_95618",18,20,14,16,22,20,18,18
"pattern_95619",13,15,17,17,17,13,13,13
"pattern_95620",18,14,8,12,24,18,14,12
"pattern_95621",12,12,18,14,12,8,10,14
"pattern_95622",10,14,18,14,10,12,10,14
"pattern_95624",14,8,6,8,20,14,12,12
"pattern_95625",14,14,10,12,22,22,14,18
"pattern_95626",11,13,13,13,17,15,11,11
"pattern_95627",11,9,15,13,13,11,9,11
