global_participant_key,dataset_source,source_survey,source_file,source_row,participant_key,age_raw,gender_raw,country_raw,country_code,diego_scale_assumption,diego_noise_added,diego_noise_sd,diego__q1,diego__q2,diego__q3,diego__q4,diego__q5,diego__q6,diego__q7,diego__q21_1,diego__q21_2,diego__q21_3,diego__q21_4,diego__q21_5,diego__q21_6,diego__q21_7,diego__q21_8,diego__q22_1,diego__q22_2,diego__q22_3,diego__q22_4,diego__q22_5,diego__q22_6,diego__q22_7,diego__q22_8,diego__q23_1,diego__q23_2,diego__q23_3,diego__q23_4,diego__q23_5,diego__q23_6,diego__q23_7,diego__q23_8,diego__q24_1,diego__q24_2,diego__q24_3,diego__q24_4,diego__q24_5,diego__q24_6,diego__q24_7,diego__q24_8,diego_det_01_0_100,diego_det_02_0_100,diego_det_03_0_100,diego_det_04_0_100,diego_det_05_0_100,diego_det_06_0_100,diego_det_07_0_100,diego_det_08_0_100,diego_det_09_0_100,diego_det_10_0_100,diego_det_11_0_100,diego_det_12_0_100,diego_det_13_0_100,diego_det_14_0_100,diego_det_15_0_100,diego_det_16_0_100,diego_det_17_0_100,diego_det_18_0_100,diego_det_19_0_100,diego_det_20_0_100,diego_det_21_0_100,diego_det_22_0_100,diego_det_23_0_100,diego_det_24_0_100,diego_det_25_0_100,diego_det_26_0_100,diego_det_27_0_100,diego_det_28_0_100,diego_det_29_0_100,diego_det_30_0_100,diego_det_31_0_100,diego_det_32_0_100
diego__diego_1464,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1464,diego_1464,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",2,2,2,4,2,3,3,4,4,4,4,4,3,3,3,4,4,4,3,3,2,2,2,2,2,2,4,2,2,2,2,4,25,25,25,75,25,50,50,75,75,75,75,75,50,50,50,75,75,75,50,50,25,25,25,25,25,25,75,25,25,25,25,75
diego__diego_1465,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1465,diego_1465,18-25,Female,The Netherlands,NL,1_5,FALSE,NA,18-25,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",2,3,3,5,4,2,4,4,4,2,3,3,4,4,5,4,3,4,2,3,4,3,2,3,3,4,4,3,4,2,2,3,25,50,50,100,75,25,75,75,75,25,50,50,75,75,100,75,50,75,25,50,75,50,25,50,50,75,75,50,75,25,25,50
diego__diego_1466,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1466,diego_1466,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Secondary or high school diploma,Student,None,I prefer not to say,4,3,2,4,5,4,2,5,3,5,5,1,4,5,4,2,3,4,2,1,5,4,2,1,1,5,4,2,4,3,1,4,75,50,25,75,100,75,25,100,50,100,100,0,75,100,75,25,50,75,25,0,100,75,25,0,0,100,75,25,75,50,0,75
diego__diego_1467,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1467,diego_1467,40-59,Female,Germany,DE,1_5,FALSE,NA,40-59,Female,Germany,Master's degree,Paid employee (private sector),3,"50,000 - 100,000 euros per year",1,1,3,3,2,4,4,4,3,4,3,3,4,4,3,5,3,4,2,2,4,2,2,2,2,4,2,2,2,2,2,5,0,0,50,50,25,75,75,75,50,75,50,50,75,75,50,100,50,75,25,25,75,25,25,25,25,75,25,25,25,25,25,100
diego__diego_1468,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1468,diego_1468,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Secondary or high school diploma,Student,None,"50,000 - 100,000 euros per year",4,2,4,5,2,2,4,5,4,5,4,4,3,5,3,4,5,5,4,2,4,2,2,4,2,5,5,3,2,4,2,5,75,25,75,100,25,25,75,100,75,100,75,75,50,100,50,75,100,100,75,25,75,25,25,75,25,100,100,50,25,75,25,100
diego__diego_1469,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1469,diego_1469,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Secondary or high school diploma,Not working (unemployed),None,I prefer not to say,3,2,4,4,3,4,3,4,4,4,4,2,3,4,4,4,4,3,4,4,3,3,4,3,3,4,4,2,2,3,3,4,50,25,75,75,50,75,50,75,75,75,75,25,50,75,75,75,75,50,75,75,50,50,75,50,50,75,75,25,25,50,50,75
diego__diego_1470,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1470,diego_1470,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",1,1,1,4,2,2,2,4,4,5,1,3,4,2,4,4,4,2,4,2,4,4,2,4,4,5,5,2,1,4,1,4,0,0,0,75,25,25,25,75,75,100,0,50,75,25,75,75,75,25,75,25,75,75,25,75,75,100,100,25,0,75,0,75
diego__diego_1471,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1471,diego_1471,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Master's degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",3,1,1,4,4,4,4,4,4,5,4,5,4,4,4,5,5,4,4,4,3,2,2,1,2,4,4,1,2,1,2,4,50,0,0,75,75,75,75,75,75,100,75,100,75,75,75,100,100,75,75,75,50,25,25,0,25,75,75,0,25,0,25,75
diego__diego_1472,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1472,diego_1472,40-59,Male,The Netherlands,NL,1_5,FALSE,NA,40-59,Male,The Netherlands,Secondary or high school diploma,Self-employed,2,"20,000 - 49,999 euros per year",1,2,3,5,2,3,3,5,5,5,5,4,4,3,3,5,5,4,5,5,3,1,1,1,4,5,4,1,1,4,1,4,0,25,50,100,25,50,50,100,100,100,100,75,75,50,50,100,100,75,100,100,50,0,0,0,75,100,75,0,0,75,0,75
diego__diego_1473,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1473,diego_1473,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Secondary or high school diploma,Paid employee (private sector),None,"50,000 - 100,000 euros per year",2,2,4,4,3,4,4,4,2,3,4,4,3,4,4,4,5,3,3,3,2,2,2,3,2,3,4,2,2,3,2,4,25,25,75,75,50,75,75,75,25,50,75,75,50,75,75,75,100,50,50,50,25,25,25,50,25,50,75,25,25,50,25,75
diego__diego_1474,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1474,diego_1474,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (public sector),None,I prefer not to say,3,2,3,4,3,3,4,4,4,4,5,4,3,4,3,4,4,2,2,2,3,2,2,3,2,3,5,2,1,4,2,4,50,25,50,75,50,50,75,75,75,75,100,75,50,75,50,75,75,25,25,25,50,25,25,50,25,50,100,25,0,75,25,75
diego__diego_1475,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1475,diego_1475,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"Less than 20,000 euros per year",4,3,2,4,5,4,3,3,4,4,4,4,4,4,2,4,5,5,5,5,5,3,1,4,5,4,5,4,4,4,4,4,75,50,25,75,100,75,50,50,75,75,75,75,75,75,25,75,100,100,100,100,100,50,0,75,100,75,100,75,75,75,75,75
diego__diego_1476,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1476,diego_1476,26-39,Female,Germany,DE,1_5,FALSE,NA,26-39,Female,Germany,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",2,2,2,4,2,4,4,4,4,5,5,5,4,4,5,5,4,5,5,5,4,3,3,3,3,4,4,4,2,4,1,5,25,25,25,75,25,75,75,75,75,100,100,100,75,75,100,100,75,100,100,100,75,50,50,50,50,75,75,75,25,75,0,100
diego__diego_1477,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1477,diego_1477,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Undergraduate (Bachelor's) degree,Not working (unemployed),None,"Less than 20,000 euros per year",5,4,5,5,4,4,5,5,2,4,5,1,5,5,5,4,5,5,5,4,5,4,5,3,3,5,5,2,3,4,2,5,100,75,100,100,75,75,100,100,25,75,100,0,100,100,100,75,100,100,100,75,100,75,100,50,50,100,100,25,50,75,25,100
diego__diego_1478,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1478,diego_1478,26-39,Non-binary,Belgium,BE,1_5,FALSE,NA,26-39,Non-binary,Belgium,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",1,2,2,3,1,4,5,5,4,3,4,4,4,4,4,4,5,5,5,5,5,2,2,1,3,4,4,2,1,2,1,4,0,25,25,50,0,75,100,100,75,50,75,75,75,75,75,75,100,100,100,100,100,25,25,0,50,75,75,25,0,25,0,75
diego__diego_1479,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1479,diego_1479,26-39,Female,Belgium,BE,1_5,FALSE,NA,26-39,Female,Belgium,Master's degree,Paid employee (public sector),2,"50,000 - 100,000 euros per year",1,1,4,4,1,4,5,4,2,3,4,2,4,4,1,5,5,1,1,1,5,3,3,1,4,1,1,1,1,1,1,4,0,0,75,75,0,75,100,75,25,50,75,25,75,75,0,100,100,0,0,0,100,50,50,0,75,0,0,0,0,0,0,75
diego__diego_1480,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1480,diego_1480,60 or older,Female,Germany,DE,1_5,FALSE,NA,60 or older,Female,Germany,Vocational training,Paid employee (private sector),2,"20,000 - 49,999 euros per year",2,3,2,4,2,2,4,4,3,2,4,4,3,3,4,4,4,3,2,2,4,3,4,3,2,2,3,2,2,4,4,4,25,50,25,75,25,25,75,75,50,25,75,75,50,50,75,75,75,50,25,25,75,50,75,50,25,25,50,25,25,75,75,75
diego__diego_1481,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1481,diego_1481,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",4,4,3,4,4,3,2,4,4,5,4,4,2,4,4,3,3,4,3,3,3,5,4,2,4,2,3,1,2,1,2,4,75,75,50,75,75,50,25,75,75,100,75,75,25,75,75,50,50,75,50,50,50,100,75,25,75,25,50,0,25,0,25,75
diego__diego_1482,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1482,diego_1482,18-25,Female,Belgium,BE,1_5,FALSE,NA,18-25,Female,Belgium,Undergraduate (Bachelor's) degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",1,2,3,4,3,4,4,5,4,3,5,4,5,4,5,5,5,2,2,2,4,2,2,3,2,4,4,1,1,1,1,5,0,25,50,75,50,75,75,100,75,50,100,75,100,75,100,100,100,25,25,25,75,25,25,50,25,75,75,0,0,0,0,100
diego__diego_1483,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1483,diego_1483,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (public sector),None,"50,000 - 100,000 euros per year",1,1,4,4,2,4,2,2,4,2,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,2,1,2,0,0,75,75,25,75,25,25,75,25,75,75,75,75,75,75,75,75,75,75,25,25,25,25,25,25,25,0,0,25,0,25
diego__diego_1484,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1484,diego_1484,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Undergraduate (Bachelor's) degree,Student,None,I prefer not to say,2,4,1,4,1,3,2,5,4,2,4,4,1,2,5,5,5,2,4,1,4,1,1,1,1,2,4,2,1,1,1,5,25,75,0,75,0,50,25,100,75,25,75,75,0,25,100,100,100,25,75,0,75,0,0,0,0,25,75,25,0,0,0,100
diego__diego_1485,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1485,diego_1485,26-39,Female,Germany,DE,1_5,FALSE,NA,26-39,Female,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,2,3,4,1,4,3,4,4,3,4,3,4,4,3,4,3,4,4,4,4,2,2,3,4,5,3,4,3,2,3,2,75,25,50,75,0,75,50,75,75,50,75,50,75,75,50,75,50,75,75,75,75,25,25,50,75,100,50,75,50,25,50,25
diego__diego_1486,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1486,diego_1486,18-25,Female,The Netherlands,NL,1_5,FALSE,NA,18-25,Female,The Netherlands,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",1,1,4,5,3,5,4,5,5,4,5,4,4,5,4,4,5,3,3,3,4,3,4,3,2,4,3,3,2,2,2,3,0,0,75,100,50,100,75,100,100,75,100,75,75,100,75,75,100,50,50,50,75,50,75,50,25,75,50,50,25,25,25,50
diego__diego_1487,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1487,diego_1487,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Secondary or high school diploma,Paid employee (public sector),None,"20,000 - 49,999 euros per year",5,3,2,1,3,4,2,5,4,5,5,1,3,3,4,4,4,4,4,3,3,1,1,1,1,4,5,1,1,3,1,3,100,50,25,0,50,75,25,100,75,100,100,0,50,50,75,75,75,75,75,50,50,0,0,0,0,75,100,0,0,50,0,50
diego__diego_1488,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1488,diego_1488,40-59,Female,The Netherlands,NL,1_5,FALSE,NA,40-59,Female,The Netherlands,Secondary or high school diploma,Paid employee (public sector),2,I prefer not to say,3,2,4,3,4,4,4,4,4,4,2,5,4,3,4,4,3,4,3,4,5,1,2,5,3,5,3,3,4,2,4,2,50,25,75,50,75,75,75,75,75,75,25,100,75,50,75,75,50,75,50,75,100,0,25,100,50,100,50,50,75,25,75,25
diego__diego_1489,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1489,diego_1489,26-39,Female,Belgium,BE,1_5,FALSE,NA,26-39,Female,Belgium,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,4,4,4,4,2,4,5,4,4,4,4,4,5,5,5,5,4,4,4,5,1,1,4,2,4,2,1,1,2,1,5,25,75,75,75,75,25,75,100,75,75,75,75,75,100,100,100,100,75,75,75,100,0,0,75,25,75,25,0,0,25,0,100
diego__diego_1490,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1490,diego_1490,40-59,Female,Germany,DE,1_5,FALSE,NA,40-59,Female,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",4,4,2,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,2,2,4,2,3,4,2,5,5,5,2,5,2,5,75,75,25,75,75,75,75,75,50,75,25,75,75,75,75,75,75,75,25,25,75,25,50,75,25,100,100,100,25,100,25,100
diego__diego_1491,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1491,diego_1491,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Master's degree,Student,None,"Less than 20,000 euros per year",3,4,4,4,5,4,4,2,4,4,4,4,5,3,5,4,4,2,4,4,5,5,4,2,4,5,5,1,4,4,3,5,50,75,75,75,100,75,75,25,75,75,75,75,100,50,100,75,75,25,75,75,100,100,75,25,75,100,100,0,75,75,50,100
diego__diego_1492,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1492,diego_1492,40-59,Female,The Netherlands,NL,1_5,FALSE,NA,40-59,Female,The Netherlands,Secondary or high school diploma,Paid employee (public sector),2,I prefer not to say,3,4,5,2,2,3,3,4,3,3,4,3,2,1,5,2,1,3,4,3,4,2,5,3,1,4,3,4,1,4,5,5,50,75,100,25,25,50,50,75,50,50,75,50,25,0,100,25,0,50,75,50,75,25,100,50,0,75,50,75,0,75,100,100
diego__diego_1493,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1493,diego_1493,18-25,Female,Germany,DE,1_5,FALSE,NA,18-25,Female,Germany,Secondary or high school diploma,Paid employee (private sector),None,"Less than 20,000 euros per year",4,4,4,4,2,4,4,4,5,4,5,5,5,4,5,5,4,2,5,4,3,4,5,5,5,5,3,4,4,4,4,5,75,75,75,75,25,75,75,75,100,75,100,100,100,75,100,100,75,25,100,75,50,75,100,100,100,100,50,75,75,75,75,100
diego__diego_1494,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1494,diego_1494,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Vocational training,Paid employee (private sector),1,"20,000 - 49,999 euros per year",2,2,2,3,2,2,4,4,3,4,3,1,2,4,4,3,4,4,4,2,4,3,2,4,2,3,3,2,1,2,1,4,25,25,25,50,25,25,75,75,50,75,50,0,25,75,75,50,75,75,75,25,75,50,25,75,25,50,50,25,0,25,0,75
diego__diego_1495,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1495,diego_1495,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",2,4,3,4,1,5,5,4,5,3,5,5,5,4,3,4,4,3,2,2,5,3,3,1,4,5,5,2,2,3,1,4,25,75,50,75,0,100,100,75,100,50,100,100,100,75,50,75,75,50,25,25,100,50,50,0,75,100,100,25,25,50,0,75
diego__diego_1496,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1496,diego_1496,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Master's degree,Paid employee (private sector),3,"50,000 - 100,000 euros per year",3,2,2,4,4,3,2,4,4,4,4,3,4,2,3,4,4,2,2,2,4,4,3,2,3,4,2,2,4,2,2,4,50,25,25,75,75,50,25,75,75,75,75,50,75,25,50,75,75,25,25,25,75,75,50,25,50,75,25,25,75,25,25,75
diego__diego_1497,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1497,diego_1497,26-39,Female,Germany,DE,1_5,FALSE,NA,26-39,Female,Germany,Master's degree,Self-employed,None,"20,000 - 49,999 euros per year",4,4,3,2,4,3,1,4,3,3,3,3,2,2,4,3,3,4,4,3,2,2,2,2,2,4,4,1,1,3,3,3,75,75,50,25,75,50,0,75,50,50,50,50,25,25,75,50,50,75,75,50,25,25,25,25,25,75,75,0,0,50,50,50
diego__diego_1498,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1498,diego_1498,40-59,Male,Belgium,BE,1_5,FALSE,NA,40-59,Male,Belgium,PhD,Paid employee (public sector),2,"50,000 - 100,000 euros per year",1,1,1,4,1,2,1,5,4,4,5,4,5,5,5,5,5,4,3,3,4,2,1,3,2,5,5,1,1,1,1,5,0,0,0,75,0,25,0,100,75,75,100,75,100,100,100,100,100,75,50,50,75,25,0,50,25,100,100,0,0,0,0,100
diego__diego_1499,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1499,diego_1499,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",3,2,3,3,3,2,3,3,3,2,2,3,2,2,3,3,3,2,2,3,2,2,3,3,3,2,3,3,2,2,3,3,50,25,50,50,50,25,50,50,50,25,25,50,25,25,50,50,50,25,25,50,25,25,50,50,50,25,50,50,25,25,50,50
diego__diego_1500,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1500,diego_1500,18-25,Non-binary,Germany,DE,1_5,FALSE,NA,18-25,Non-binary,Germany,Secondary or high school diploma,Paid employee (public sector),None,"Less than 20,000 euros per year",2,3,3,4,2,4,3,4,4,4,4,4,5,4,4,4,5,4,5,5,3,2,2,2,4,2,5,1,2,2,1,5,25,50,50,75,25,75,50,75,75,75,75,75,100,75,75,75,100,75,100,100,50,25,25,25,75,25,100,0,25,25,0,100
diego__diego_1501,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1501,diego_1501,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Master's degree,Student,1,"More than 100,000 euros per year",2,4,4,4,3,4,4,3,3,5,5,5,3,3,4,3,4,3,5,4,4,3,4,3,3,5,5,4,2,3,3,4,25,75,75,75,50,75,75,50,50,100,100,100,50,50,75,50,75,50,100,75,75,50,75,50,50,100,100,75,25,50,50,75
diego__diego_1502,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1502,diego_1502,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",4,3,2,4,2,4,4,4,4,4,5,3,4,4,4,5,4,4,4,4,4,2,3,4,3,4,4,2,2,3,2,4,75,50,25,75,25,75,75,75,75,75,100,50,75,75,75,100,75,75,75,75,75,25,50,75,50,75,75,25,25,50,25,75
diego__diego_1503,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1503,diego_1503,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Master's degree,Student,None,"Less than 20,000 euros per year",4,3,4,2,3,4,5,4,4,3,5,4,5,5,5,5,5,4,4,5,4,5,5,5,3,4,5,5,3,5,5,4,75,50,75,25,50,75,100,75,75,50,100,75,100,100,100,100,100,75,75,100,75,100,100,100,50,75,100,100,50,100,100,75
diego__diego_1504,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1504,diego_1504,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Undergraduate (Bachelor's) degree,Student,None,"50,000 - 100,000 euros per year",3,4,3,4,3,3,4,5,3,4,3,4,4,5,5,4,4,4,5,4,3,2,2,2,2,2,4,1,2,2,1,3,50,75,50,75,50,50,75,100,50,75,50,75,75,100,100,75,75,75,100,75,50,25,25,25,25,25,75,0,25,25,0,50
diego__diego_1505,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1505,diego_1505,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",2,2,3,4,2,2,4,3,4,4,5,4,4,4,4,4,4,3,3,3,4,4,4,2,3,4,2,3,2,3,3,4,25,25,50,75,25,25,75,50,75,75,100,75,75,75,75,75,75,50,50,50,75,75,75,25,50,75,25,50,25,50,50,75
diego__diego_1506,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1506,diego_1506,26-39,Female,Germany,DE,1_5,FALSE,NA,26-39,Female,Germany,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",4,3,4,3,2,4,4,5,4,4,4,2,5,4,4,4,3,3,3,3,4,2,3,2,4,5,4,3,4,3,2,4,75,50,75,50,25,75,75,100,75,75,75,25,100,75,75,75,50,50,50,50,75,25,50,25,75,100,75,50,75,50,25,75
diego__diego_1507,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1507,diego_1507,18-25,Male,Belgium,BE,1_5,FALSE,NA,18-25,Male,Belgium,Master's degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,3,5,4,3,4,3,4,4,4,5,4,4,4,4,5,4,4,4,4,3,3,3,2,3,3,3,4,4,4,3,5,75,50,100,75,50,75,50,75,75,75,100,75,75,75,75,100,75,75,75,75,50,50,50,25,50,50,50,75,75,75,50,100
diego__diego_1508,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1508,diego_1508,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",2,2,3,3,2,4,3,3,4,5,4,4,4,4,4,4,2,4,4,4,5,2,1,2,2,5,4,4,1,2,1,5,25,25,50,50,25,75,50,50,75,100,75,75,75,75,75,75,25,75,75,75,100,25,0,25,25,100,75,75,0,25,0,100
diego__diego_1509,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1509,diego_1509,26-39,Male,Germany,DE,1_5,FALSE,NA,26-39,Male,Germany,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",2,2,3,4,3,4,3,4,4,4,4,3,4,4,4,4,5,4,5,5,3,3,4,3,4,3,4,3,3,3,3,3,25,25,50,75,50,75,50,75,75,75,75,50,75,75,75,75,100,75,100,100,50,50,75,50,75,50,75,50,50,50,50,50
diego__diego_1510,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1510,diego_1510,18-25,Male,Germany,DE,1_5,FALSE,NA,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Student,None,I prefer not to say,2,2,4,3,2,1,1,5,5,4,3,2,4,3,4,4,4,3,4,3,2,4,4,2,4,3,2,1,1,2,2,4,25,25,75,50,25,0,0,100,100,75,50,25,75,50,75,75,75,50,75,50,25,75,75,25,75,50,25,0,0,25,25,75
diego__diego_1511,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1511,diego_1511,40-59,Male,The Netherlands,NL,1_5,FALSE,NA,40-59,Male,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",2,3,2,2,3,3,3,2,3,2,3,3,2,3,3,4,3,3,3,4,3,3,2,3,3,2,3,2,2,3,3,3,25,50,25,25,50,50,50,25,50,25,50,50,25,50,50,75,50,50,50,75,50,50,25,50,50,25,50,25,25,50,50,50
diego__diego_1512,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1512,diego_1512,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Secondary or high school diploma,Paid employee (public sector),None,"Less than 20,000 euros per year",2,2,3,4,2,1,1,4,4,4,3,2,3,3,2,2,3,2,2,4,4,4,3,3,3,4,5,2,2,2,2,4,25,25,50,75,25,0,0,75,75,75,50,25,50,50,25,25,50,25,25,75,75,75,50,50,50,75,100,25,25,25,25,75
diego__diego_1513,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1513,diego_1513,18-25,Male,The Netherlands,NL,1_5,FALSE,NA,18-25,Male,The Netherlands,Secondary or high school diploma,Student,None,"More than 100,000 euros per year",4,3,4,4,3,2,4,4,3,5,5,3,4,3,4,5,4,2,2,3,2,4,3,2,4,4,3,1,1,2,2,4,75,50,75,75,50,25,75,75,50,100,100,50,75,50,75,100,75,25,25,50,25,75,50,25,75,75,50,0,0,25,25,75
diego__diego_1514,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1514,diego_1514,26-39,Female,The Netherlands,NL,1_5,FALSE,NA,26-39,Female,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",1,3,2,2,2,3,2,4,2,3,2,2,3,3,4,4,3,2,3,4,3,3,3,2,3,4,3,2,3,3,3,3,0,50,25,25,25,50,25,75,25,50,25,25,50,50,75,75,50,25,50,75,50,50,50,25,50,75,50,25,50,50,50,50
diego__diego_1515,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1515,diego_1515,18-25,Male,Belgium,BE,1_5,FALSE,NA,18-25,Male,Belgium,Master's degree,Not working (unemployed),None,"Less than 20,000 euros per year",5,4,2,1,1,1,3,4,4,4,4,2,1,3,5,4,4,2,4,4,5,2,2,3,2,3,1,4,1,3,2,2,100,75,25,0,0,0,50,75,75,75,75,25,0,50,100,75,75,25,75,75,100,25,25,50,25,50,0,75,0,50,25,25
