integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,participant_key,dataset_source,n_source_rows,n_distinct_surveys,source_survey,source_file,prolific_id,identification_code,reference_year_model,year_birth_raw_clean,age_raw_clean,gender_raw_clean,country_raw_clean,country_code_raw_clean,country_birth_raw_clean,nationality_raw_clean,ethnicity_raw_clean,language_raw_clean,student_status_raw_clean,city_size_raw_clean,climate_zone_raw_clean,household_type_raw_clean,tenure_raw_clean,education_raw_clean,employment_raw_clean,num_children_raw_clean,health_raw_clean,income_raw_clean,travel_distance_raw_clean,travel_time_raw_clean,work_from_home_raw_clean,travel_role_raw_clean,vote_raw_clean,political_left_right_raw_clean,self_classification_raw_clean,energy_efficiency_goal_raw_clean,climate_awareness_raw_clean,energy_transition_awareness_raw_clean,renovation_role_raw_clean,household_decision_raw_clean,year_birth_model,age_model,age_model_is_approximate,age_group_model,gender_model,education_model,education_tfm_model,employment_model,student_status_model,city_size_model,tenure_model,tenure_tfm_model,health_condition_model,work_from_home_model,income_model,num_children_model,country_model,country_model_grouped,country_region_model,country_birth_model,nationality_model,ethnicity_model,language_model,climate_zone_model,household_type_model,travel_role_model,renovation_role_model,household_decision_model,vote_status_declared,voted_observed,political_left_right_model,political_block_model,self_classification_model,energy_efficiency_goal_0_100,climate_awareness_0_100,energy_transition_awareness_0_100,travel_distance_model,travel_time_model,year_birth_conflict,age_conflict,gender_conflict,education_conflict,employment_conflict,student_status_conflict,country_conflict,country_birth_conflict,nationality_conflict,ethnicity_conflict,income_conflict,vote_conflict
3307,DIEGO,EUROPE,450,diego__diego_450,diego_450,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,PhD,Paid employee (public sector),1,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,1,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3308,DIEGO,EUROPE,451,diego__diego_451,diego_451,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Non-binary,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vocational training,Paid employee (private sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,other,medium,non_university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3309,DIEGO,EUROPE,452,diego__diego_452,diego_452,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,60 or older,Male,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Not working (other),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,60_plus,male,medium,non_university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,GR,GR,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3310,DIEGO,EUROPE,453,diego__diego_453,diego_453,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Student,NA,NA,"50,000 - 100,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,medium,non_university,student,unknown,unknown,unknown,unknown,unknown,unknown,high,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3311,DIEGO,EUROPE,454,diego__diego_454,diego_454,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Student,NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,male,high,university,student,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3312,DIEGO,EUROPE,455,diego__diego_455,diego_455,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,60 or older,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Self-employed,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,60_plus,male,high,university,self_employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3313,DIEGO,EUROPE,456,diego__diego_456,diego_456,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Self-employed,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,male,high,university,self_employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3314,DIEGO,EUROPE,457,diego__diego_457,diego_457,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (private sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,GR,GR,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3315,DIEGO,EUROPE,458,diego__diego_458,diego_458,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Student,NA,NA,"50,000 - 100,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,medium,non_university,student,unknown,unknown,unknown,unknown,unknown,unknown,high,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3316,DIEGO,EUROPE,459,diego__diego_459,diego_459,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Student,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,student,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3317,DIEGO,EUROPE,460,diego__diego_460,diego_460,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (public sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3318,DIEGO,EUROPE,461,diego__diego_461,diego_461,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40_59,male,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,low,1,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3319,DIEGO,EUROPE,462,diego__diego_462,diego_462,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Not working (unemployed),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,male,medium,non_university,unemployed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3320,DIEGO,EUROPE,463,diego__diego_463,diego_463,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Student,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,student,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3321,DIEGO,EUROPE,464,diego__diego_464,diego_464,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Student,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,male,high,university,student,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3322,DIEGO,EUROPE,465,diego__diego_465,diego_465,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (public sector),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3323,DIEGO,EUROPE,466,diego__diego_466,diego_466,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Student,NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,medium,non_university,student,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3324,DIEGO,EUROPE,467,diego__diego_467,diego_467,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (public sector),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,GR,GR,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3325,DIEGO,EUROPE,468,diego__diego_468,diego_468,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (public sector),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,male,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3326,DIEGO,EUROPE,469,diego__diego_469,diego_469,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Not working (other),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,GR,GR,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3327,DIEGO,EUROPE,470,diego__diego_470,diego_470,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40_59,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3328,DIEGO,EUROPE,471,diego__diego_471,diego_471,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (public sector),1,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,1,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3329,DIEGO,EUROPE,472,diego__diego_472,diego_472,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (private sector),2,NA,I prefer not to say,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40_59,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,2,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3330,DIEGO,EUROPE,473,diego__diego_473,diego_473,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,PhD,Paid employee (private sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3331,DIEGO,EUROPE,474,diego__diego_474,diego_474,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Student,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,male,medium,non_university,student,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3332,DIEGO,EUROPE,475,diego__diego_475,diego_475,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Not working (unemployed),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,medium,non_university,unemployed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3333,DIEGO,EUROPE,476,diego__diego_476,diego_476,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3334,DIEGO,EUROPE,477,diego__diego_477,diego_477,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Student,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,medium,non_university,student,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3335,DIEGO,EUROPE,478,diego__diego_478,diego_478,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Not working (unemployed),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,medium,non_university,unemployed,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3336,DIEGO,EUROPE,479,diego__diego_479,diego_479,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Student,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,high,university,student,unknown,unknown,unknown,unknown,unknown,unknown,medium,NA,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3337,DIEGO,EUROPE,480,diego__diego_480,diego_480,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (private sector),NA,NA,"50,000 - 100,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40_59,male,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,high,NA,ES,ES,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3338,DIEGO,EUROPE,481,diego__diego_481,diego_481,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vocational training,Student,NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18_39,female,medium,non_university,student,unknown,unknown,unknown,unknown,unknown,unknown,low,NA,GR,GR,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3339,DIEGO,EUROPE,482,diego__diego_482,diego_482,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (private sector),2,NA,"50,000 - 100,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40_59,male,high,university,employed,unknown,unknown,unknown,unknown,unknown,unknown,high,2,IT,IT,southern_europe,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
