stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,added_value,adherence,agreement,approval,authority,autonomy,climate_protection,commitment,cost_efficiency,coziness,credit_score_access_to_funding,environmental_concerns,frugality,fun,knowledge,legal,novelty,own_competence,own_significance,peer_pressure,profits,recognition,rights_and_duties,risk_profile,safety,self_satisfaction,socialising,support,technical_fit,trends,trust,wellbeing
1091,PROLIFIC_6a01a5353d69fb639148aa20,Aware / would consider,Balcony solar kits,AUTONOMY,Autonomy,NA,55,NA,NA,NA,70,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA
1090,PROLIFIC_6a01a5353d69fb639148aa20,Aware / would consider,Balcony solar kits,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,60,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
1092,PROLIFIC_6a01a5353d69fb639148aa20,Aware / would consider,Balcony solar kits,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,70,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,PROLIFIC_6a01a5353d69fb639148aa20,Implemented,Smart home systems,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,60,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
273,PROLIFIC_6a01a5353d69fb639148aa20,Implemented,Smart home systems,MEANING,Meaning,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,PROLIFIC_6a01a5353d69fb639148aa20,Implemented,Smart home systems,SECURITY,Security,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,70,NA
1880,PROLIFIC_6a01a5353d69fb639148aa20,Unaware but curious,Energy storage systems,AUTONOMY,Autonomy,NA,55,NA,NA,NA,70,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA
1879,PROLIFIC_6a01a5353d69fb639148aa20,Unaware but curious,Energy storage systems,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,60,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
1881,PROLIFIC_6a01a5353d69fb639148aa20,Unaware but curious,Energy storage systems,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,70,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,PROLIFIC_6a01d2282cff0f54d29e9ce9,Aware / would consider,Elevator,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,62,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA
909,PROLIFIC_6a01d2282cff0f54d29e9ce9,Aware / would consider,Elevator,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
908,PROLIFIC_6a01d2282cff0f54d29e9ce9,Aware / would consider,Elevator,SECURITY,Security,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,80,NA
1735,PROLIFIC_6a01d2282cff0f54d29e9ce9,Unaware but curious,Envelope renovation,AUTONOMY,Autonomy,NA,75,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA
1734,PROLIFIC_6a01d2282cff0f54d29e9ce9,Unaware but curious,Envelope renovation,FINANCIAL,Financial security,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,62,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA
1736,PROLIFIC_6a01d2282cff0f54d29e9ce9,Unaware but curious,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
1188,PROLIFIC_6a01d315cd2cd32b1511e127,Aware / would consider,Cooling system,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,55,NA,NA,55,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA
1187,PROLIFIC_6a01d315cd2cd32b1511e127,Aware / would consider,Cooling system,FINANCIAL,Financial security,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,50,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
1189,PROLIFIC_6a01d315cd2cd32b1511e127,Aware / would consider,Cooling system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
1958,PROLIFIC_6a01d315cd2cd32b1511e127,Unaware but curious,Domestic hot water system,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,55,NA,NA,55,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA
1957,PROLIFIC_6a01d315cd2cd32b1511e127,Unaware but curious,Domestic hot water system,FINANCIAL,Financial security,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,50,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
1959,PROLIFIC_6a01d315cd2cd32b1511e127,Unaware but curious,Domestic hot water system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
1096,PROLIFIC_6a01f97615e1e34226c0c6de,Aware / would consider,Smart home systems,FINANCIAL,Financial security,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,57,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA
1098,PROLIFIC_6a01f97615e1e34226c0c6de,Aware / would consider,Smart home systems,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1097,PROLIFIC_6a01f97615e1e34226c0c6de,Aware / would consider,Smart home systems,SECURITY,Security,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,55,NA
280,PROLIFIC_6a01f97615e1e34226c0c6de,Implemented,Cooling system,AUTONOMY,Autonomy,NA,85,NA,NA,NA,70,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA
281,PROLIFIC_6a01f97615e1e34226c0c6de,Implemented,Cooling system,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
279,PROLIFIC_6a01f97615e1e34226c0c6de,Implemented,Cooling system,SECURITY,Security,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,55,NA
1087,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,Aware / would consider,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,87,NA,NA,87,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA
1088,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,Aware / would consider,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
1086,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,Aware / would consider,Envelope renovation,SECURITY,Security,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA
1876,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,Unaware but curious,Energy-efficient appliances,AUTONOMY,Autonomy,NA,100,NA,NA,NA,50,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
1875,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,Unaware but curious,Energy-efficient appliances,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,87,NA,NA,87,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA
1877,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,Unaware but curious,Energy-efficient appliances,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
1148,PROLIFIC_6a021400594777c9049633a4,Aware / would consider,Envelope renovation,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,100,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
1147,PROLIFIC_6a021400594777c9049633a4,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,73,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
1149,PROLIFIC_6a021400594777c9049633a4,Aware / would consider,Envelope renovation,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,PROLIFIC_6a021400594777c9049633a4,Implemented,Domestic hot water system,AUTONOMY,Autonomy,NA,100,NA,NA,NA,100,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA
332,PROLIFIC_6a021400594777c9049633a4,Implemented,Domestic hot water system,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,100,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
331,PROLIFIC_6a021400594777c9049633a4,Implemented,Domestic hot water system,FINANCIAL,Financial security,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,73,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
1926,PROLIFIC_6a021400594777c9049633a4,Unaware but curious,Energy community,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,PROLIFIC_6a021400594777c9049633a4,Unaware but curious,Energy community,POPULARITY,Popularity,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA
1924,PROLIFIC_6a021400594777c9049633a4,Unaware but curious,Energy community,RELATEDNESS,Relatedness,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,61,NA,NA,NA,28,70,NA,NA,NA,NA
1105,PROLIFIC_6a0252dc959d360ed8448c2f,Aware / would consider,Heat pump,AUTONOMY,Autonomy,NA,71,NA,NA,NA,86,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA
1104,PROLIFIC_6a0252dc959d360ed8448c2f,Aware / would consider,Heat pump,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,71,NA,NA,77,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA
1103,PROLIFIC_6a0252dc959d360ed8448c2f,Aware / would consider,Heat pump,FINANCIAL,Financial security,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,82,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
1891,PROLIFIC_6a0252dc959d360ed8448c2f,Unaware but curious,Balcony solar kits,AUTONOMY,Autonomy,NA,71,NA,NA,NA,86,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA
1890,PROLIFIC_6a0252dc959d360ed8448c2f,Unaware but curious,Balcony solar kits,FINANCIAL,Financial security,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,82,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
1892,PROLIFIC_6a0252dc959d360ed8448c2f,Unaware but curious,Balcony solar kits,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
1183,PROLIFIC_6a03950c7926c7ee5b8589ae,Aware / would consider,Smart home systems,SECURITY,Security,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA
1184,PROLIFIC_6a03950c7926c7ee5b8589ae,Aware / would consider,Smart home systems,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,75,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,PROLIFIC_6a03950c7926c7ee5b8589ae,Implemented,Micro-efficiency measures,AUTONOMY,Autonomy,NA,69,NA,NA,NA,63,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA
358,PROLIFIC_6a03950c7926c7ee5b8589ae,Implemented,Micro-efficiency measures,FINANCIAL,Financial security,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,38,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
360,PROLIFIC_6a03950c7926c7ee5b8589ae,Implemented,Micro-efficiency measures,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,PROLIFIC_6a03950c7926c7ee5b8589ae,Unaware but curious,Fossil fuel or biomass heating,AUTONOMY,Autonomy,NA,69,NA,NA,NA,63,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA
1953,PROLIFIC_6a03950c7926c7ee5b8589ae,Unaware but curious,Fossil fuel or biomass heating,FINANCIAL,Financial security,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,38,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
1126,PROLIFIC_6a05cedc9a4299116a07fc59,Aware / would consider,Smart home systems,FINANCIAL,Financial security,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,66,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA
1127,PROLIFIC_6a05cedc9a4299116a07fc59,Aware / would consider,Smart home systems,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63
1128,PROLIFIC_6a05cedc9a4299116a07fc59,Aware / would consider,Smart home systems,POPULARITY,Popularity,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA
307,PROLIFIC_6a05cedc9a4299116a07fc59,Implemented,Elevator,FINANCIAL,Financial security,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,66,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA
309,PROLIFIC_6a05cedc9a4299116a07fc59,Implemented,Elevator,POPULARITY,Popularity,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA
308,PROLIFIC_6a05cedc9a4299116a07fc59,Implemented,Elevator,STIMULATION,Stimulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,63,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,PROLIFIC_6a0631964347cec04dfa71d1,Aware / would consider,Smart home systems,AUTONOMY,Autonomy,NA,100,NA,NA,NA,70,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA
986,PROLIFIC_6a0631964347cec04dfa71d1,Aware / would consider,Smart home systems,FINANCIAL,Financial security,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,54,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
169,PROLIFIC_6a0631964347cec04dfa71d1,Implemented,Fossil fuel or biomass heating,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,60,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
168,PROLIFIC_6a0631964347cec04dfa71d1,Implemented,Fossil fuel or biomass heating,FINANCIAL,Financial security,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,54,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA
988,PROLIFIC_6a064be60a1feb17a9dfe824,Aware / would consider,Energy-efficient appliances,FINANCIAL,Financial security,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,80,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
170,PROLIFIC_6a064be60a1feb17a9dfe824,Implemented,Electricity tariff change,FINANCIAL,Financial security,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,80,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
1790,PROLIFIC_6a064be60a1feb17a9dfe824,Unaware but curious,Fossil fuel or biomass heating,FINANCIAL,Financial security,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,80,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
98,PROLIFIC_6a06ce99e7948a2b48b807b8,Implemented,Electricity tariff change,AUTONOMY,Autonomy,NA,100,NA,NA,NA,90,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA
97,PROLIFIC_6a06ce99e7948a2b48b807b8,Implemented,Electricity tariff change,FINANCIAL,Financial security,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,66,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
1726,PROLIFIC_6a06ce99e7948a2b48b807b8,Unaware but curious,Energy storage systems,FINANCIAL,Financial security,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,66,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
1727,PROLIFIC_6a06ce99e7948a2b48b807b8,Unaware but curious,Energy storage systems,MEANING,Meaning,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,PROLIFIC_6a07020572ab3b4d691a391c,Aware / would consider,Smart home systems,AUTONOMY,Autonomy,NA,90,NA,NA,NA,53,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA
1194,PROLIFIC_6a07020572ab3b4d691a391c,Aware / would consider,Smart home systems,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,86,NA,NA,75,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA
1193,PROLIFIC_6a07020572ab3b4d691a391c,Aware / would consider,Smart home systems,FINANCIAL,Financial security,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,94,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
363,PROLIFIC_6a07020572ab3b4d691a391c,Implemented,Envelope renovation,FINANCIAL,Financial security,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,94,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
1029,PROLIFIC_6a07318351b163db6f9887f1,Aware / would consider,Envelope renovation,AUTONOMY,Autonomy,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
1028,PROLIFIC_6a07318351b163db6f9887f1,Aware / would consider,Envelope renovation,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
1030,PROLIFIC_6a07318351b163db6f9887f1,Aware / would consider,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
219,PROLIFIC_6a07318351b163db6f9887f1,Implemented,Envelope renovation,AUTONOMY,Autonomy,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
218,PROLIFIC_6a07318351b163db6f9887f1,Implemented,Envelope renovation,FINANCIAL,Financial security,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA
220,PROLIFIC_6a07318351b163db6f9887f1,Implemented,Envelope renovation,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
1116,PROLIFIC_6a081474f37bbaf455c26332,Aware / would consider,Electric vehicle,COMPETENCE,Competence,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,77,NA,NA,32,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA
1115,PROLIFIC_6a081474f37bbaf455c26332,Aware / would consider,Electric vehicle,FINANCIAL,Financial security,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,67,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA
1117,PROLIFIC_6a081474f37bbaf455c26332,Aware / would consider,Electric vehicle,RELATEDNESS,Relatedness,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,34,NA,NA,NA,67,67,NA,NA,NA,NA
298,PROLIFIC_6a081474f37bbaf455c26332,Implemented,Balcony solar kits,AUTONOMY,Autonomy,NA,76,NA,NA,NA,69,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA
297,PROLIFIC_6a081474f37bbaf455c26332,Implemented,Balcony solar kits,FINANCIAL,Financial security,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,67,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA
299,PROLIFIC_6a081474f37bbaf455c26332,Implemented,Balcony solar kits,PHYSIOLOGICAL,Materiality,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
1901,PROLIFIC_6a081474f37bbaf455c26332,Unaware but curious,Heat pump,AUTONOMY,Autonomy,NA,76,NA,NA,NA,69,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA
1902,PROLIFIC_6a081474f37bbaf455c26332,Unaware but curious,Heat pump,RELATEDNESS,Relatedness,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,34,NA,NA,NA,67,67,NA,NA,NA,NA
1900,PROLIFIC_6a081474f37bbaf455c26332,Unaware but curious,Heat pump,SECURITY,Security,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,66,NA
927,PROLIFIC_6a098c627878fd02b2b0766e,Aware / would consider,Smart home systems,AUTONOMY,Autonomy,NA,60,NA,NA,NA,22,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA
926,PROLIFIC_6a098c627878fd02b2b0766e,Aware / would consider,Smart home systems,FINANCIAL,Financial security,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,57,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
